Date,Open,High,Low,Close,Volume
2013-06-13,0.6862,0.7349,0.6829,0.7319,15132210
2013-06-14,0.7476,0.7498,0.7198,0.7241,9231109
2013-06-17,0.7433,0.769,0.7433,0.7552,13194504
2013-06-18,0.7716,0.7948,0.758,0.7918,16398990
2013-06-19,0.7931,0.8026,0.7637,0.7661,17509377
2013-06-20,0.7373,0.7373,0.6871,0.6946,20526930
2013-06-21,0.6963,0.7157,0.6744,0.6999,20282403
2013-06-24,0.6726,0.6854,0.6406,0.6564,24220650
2013-06-25,0.674,0.7086,0.6723,0.705,14758467
2013-06-26,0.7256,0.7278,0.7016,0.714,12225930
2013-06-27,0.7345,0.7419,0.7222,0.7236,12094657
2013-06-28,0.7254,0.7428,0.7054,0.7332,12102869
2013-07-01,0.7386,0.7513,0.7256,0.7278,8834618
2013-07-02,0.7278,0.7516,0.7151,0.7297,13811904
2013-07-03,0.7078,0.75,0.7078,0.7411,6868925
2013-07-05,0.7548,0.7732,0.7446,0.7702,12330251
2013-07-08,0.7893,0.7893,0.7168,0.7244,31677757
2013-07-09,0.7438,0.753,0.7384,0.7466,11501431
2013-07-10,0.7447,0.7762,0.7442,0.7723,14948852
2013-07-11,0.8049,0.8224,0.796,0.8216,14546387
2013-07-12,0.8283,0.8391,0.8216,0.8356,8848117
2013-07-15,0.8423,0.8423,0.8296,0.8354,8722730
2013-07-16,0.8305,0.8545,0.8292,0.8423,12295432
2013-07-17,0.8541,0.8545,0.8377,0.8444,13890880
2013-07-18,0.851,0.851,0.8147,0.8236,14978566
2013-07-19,0.8102,0.8186,0.7948,0.8186,12958431
2013-07-22,0.8244,0.8244,0.8021,0.8127,7254169
2013-07-23,0.8129,0.8378,0.8,0.8037,14075199
2013-07-24,0.8127,0.8127,0.7566,0.7596,22328198
2013-07-25,0.7498,0.7736,0.7449,0.7732,9839243
2013-07-26,0.7717,0.7717,0.7399,0.7522,10978564
2013-07-29,0.7513,0.7568,0.7336,0.7399,7764185
2013-07-30,0.7474,0.7696,0.747,0.7647,8394631
2013-07-31,0.772,0.7902,0.7667,0.7756,8388866
2013-08-01,0.8014,0.8192,0.7959,0.8177,11745523
2013-08-02,0.8098,0.8098,0.7867,0.8021,5410800
2013-08-05,0.7929,0.802,0.7909,0.7984,3772230
2013-08-06,0.7995,0.7995,0.773,0.7821,4994568
2013-08-07,0.7695,0.7726,0.7486,0.7578,6649458
2013-08-08,0.77,0.7708,0.7465,0.7602,4558049
2013-08-09,0.7579,0.7616,0.7432,0.7488,4596215
2013-08-12,0.7376,0.7637,0.7375,0.7571,3977750
2013-08-13,0.7642,0.7855,0.7486,0.7824,9501024
2013-08-14,0.7656,0.7674,0.7433,0.7476,13201861
2013-08-15,0.7236,0.7236,0.6953,0.6963,11220343
2013-08-16,0.6962,0.7235,0.6921,0.7031,7764710
2013-08-19,0.6936,0.7116,0.6882,0.6889,6688376
2013-08-20,0.6905,0.7097,0.69,0.7027,7076306
2013-08-21,0.696,0.705,0.6796,0.6871,9411958
2013-08-22,0.6947,0.7149,0.6947,0.7105,9017285
2013-08-23,0.7182,0.7206,0.6989,0.711,9700133
2013-08-26,0.708,0.7203,0.7027,0.706,4371252
2013-08-27,0.6796,0.6823,0.6505,0.6535,17116250
2013-08-28,0.6588,0.6852,0.6588,0.675,7289814
2013-08-29,0.6792,0.7054,0.6751,0.7008,6362003
2013-08-30,0.6994,0.7022,0.6745,0.6814,7852786
2013-09-03,0.713,0.7252,0.6882,0.6983,8134804
2013-09-04,0.7116,0.7566,0.7054,0.752,18149388
2013-09-05,0.758,0.7738,0.756,0.7696,5477405
2013-09-06,0.7772,0.7786,0.7407,0.7603,11267159
2013-09-09,0.7634,0.794,0.7616,0.7908,6358611
2013-09-10,0.8086,0.8361,0.8083,0.8347,10676155
2013-09-11,0.8242,0.8337,0.8056,0.8275,4536187
2013-09-12,0.8321,0.8335,0.8096,0.8131,3814107
2013-09-13,0.8108,0.8242,0.8004,0.8239,3131424
2013-09-16,0.8534,0.8547,0.8311,0.8337,7087522
2013-09-17,0.8385,0.8548,0.8385,0.8505,5460514
2013-09-18,0.8493,0.8745,0.8388,0.8723,6905022
2013-09-19,0.8766,0.8868,0.8555,0.8633,6239005
2013-09-20,0.8618,0.8782,0.8457,0.8495,4610794
2013-09-23,0.8525,0.8644,0.8281,0.8386,13726547
2013-09-24,0.8485,0.8653,0.8385,0.8553,6210853
2013-09-25,0.8603,0.8711,0.8411,0.8576,4747412
2013-09-26,0.8689,0.872,0.8459,0.8564,6693886
2013-09-27,0.8436,0.8479,0.8298,0.8367,4100855
2013-09-30,0.8136,0.8445,0.8003,0.8383,8973714
2013-10-01,0.8436,0.8664,0.8378,0.8599,6239260
2013-10-02,0.8397,0.8583,0.8397,0.8583,2555765
2013-10-03,0.8529,0.8716,0.8248,0.8515,5157069
2013-10-04,0.8515,0.8774,0.8515,0.8704,5010377
2013-10-07,0.8502,0.875,0.8409,0.8576,3334045
2013-10-08,0.8593,0.8646,0.807,0.817,7307336
2013-10-09,0.8173,0.8242,0.7798,0.8064,8196680
2013-10-10,0.8305,0.865,0.828,0.8611,11547766
2013-10-11,0.8516,0.875,0.843,0.869,7250491
2013-10-14,0.8452,0.8893,0.8438,0.8861,5803732
2013-10-15,0.8872,0.8916,0.8595,0.8634,6887468
2013-10-16,0.869,0.8902,0.8649,0.888,4634517
2013-10-17,0.8742,0.9086,0.8608,0.9067,5338791
2013-10-18,0.9168,0.9168,0.8914,0.9129,6704111
2013-10-21,0.9203,0.925,0.911,0.9235,4924614
2013-10-22,0.9292,0.9292,0.9016,0.9176,6575796
2013-10-23,0.8766,0.8766,0.8146,0.827,14824771
2013-10-24,0.8414,0.856,0.8414,0.8471,5424299
2013-10-25,0.855,0.8595,0.8471,0.8565,7717235
2013-10-28,0.8564,0.8774,0.8507,0.874,3496413
2013-10-29,0.8828,0.9139,0.8828,0.9126,7034282
2013-10-30,0.9174,0.9232,0.8882,0.899,4455965
2013-10-31,0.9013,0.9307,0.9001,0.9145,7086442
2013-11-01,0.9216,0.9257,0.8952,0.9044,4879360
2013-11-04,0.9158,0.9158,0.8973,0.9026,2218268
2013-11-05,0.8826,0.9052,0.8723,0.8945,3491187
2013-11-06,0.9076,0.9096,0.8886,0.9045,3016172
2013-11-07,0.9018,0.9018,0.8486,0.8526,7878371
2013-11-08,0.8488,0.8818,0.8438,0.8808,5879676
2013-11-11,0.8723,0.8828,0.8644,0.8802,2222502
2013-11-12,0.8718,0.8973,0.8718,0.8948,4723644
2013-11-13,0.8845,0.9209,0.8784,0.9202,3120088
2013-11-14,0.9196,0.9196,0.9014,0.9074,3144831
2013-11-15,0.912,0.9281,0.8961,0.9244,3874389
2013-11-18,0.9281,0.9288,0.894,0.8995,8368762
2013-11-19,0.9045,0.9058,0.8658,0.8681,6757263
2013-11-20,0.8714,0.878,0.8486,0.8553,5373159
2013-11-21,0.8642,0.9024,0.8638,0.9006,4441581
2013-11-22,0.8975,0.9058,0.889,0.9022,2477464
2013-11-25,0.9072,0.9072,0.8826,0.8992,4162744
2013-11-26,0.9135,0.9281,0.9016,0.9223,5974568
2013-11-27,0.913,0.9346,0.9065,0.9343,5061022
2013-11-29,0.9375,0.9463,0.9315,0.9341,3176152
2013-12-02,0.9425,0.944,0.9254,0.9292,5560226
2013-12-03,0.9229,0.9478,0.9211,0.9387,5354076
2013-12-04,0.9347,0.9453,0.9078,0.9268,2893098
2013-12-05,0.9281,0.944,0.9262,0.9329,4065570
2013-12-06,0.9751,0.9751,0.9548,0.9652,5043454
2013-12-09,0.9809,0.9835,0.9677,0.9726,3379390
2013-12-10,0.9694,0.977,0.9543,0.9645,2064008
2013-12-11,0.968,0.9712,0.932,0.9358,3734890
2013-12-12,0.9331,0.9389,0.9089,0.9124,4415800
2013-12-13,0.9218,0.9271,0.9014,0.9075,4926611
2013-12-16,0.9271,0.9608,0.9271,0.944,3833430
2013-12-17,0.944,0.9801,0.944,0.9734,5436355
2013-12-18,0.9754,0.9955,0.9303,0.9928,7128678
2013-12-19,0.9913,0.9913,0.9622,0.9749,3592701
2013-12-20,0.9749,1.0079,0.9749,0.9999,7802367
2013-12-23,1.018,1.0286,1.01,1.0246,5247067
