Date,Open,High,Low,Close,Volume
1984-12-21,0.10413,0.10475,0.1017,0.10291,144902672
1984-12-24,0.10475,0.10505,0.10475,0.10475,78987824
1984-12-26,0.10505,0.10626,0.10505,0.10505,78568670
1984-12-27,0.10566,0.10626,0.10566,0.10566,115508199
1984-12-28,0.10566,0.10992,0.10505,0.10932,193369486
1984-12-31,0.11085,0.11146,0.11085,0.11085,242989031
1985-01-02,0.11085,0.11085,0.10626,0.10626,205027676
1985-01-03,0.1081,0.11085,0.1081,0.1081,194862743
1985-01-04,0.1081,0.1087,0.10656,0.1081,160543019
1985-01-07,0.1081,0.1087,0.10749,0.10749,199892902
1985-01-08,0.10749,0.1087,0.10656,0.10656,165049101
1985-01-09,0.10932,0.11085,0.10932,0.10932,194993833
1985-01-10,0.1142,0.11451,0.1142,0.1142,324046531
1985-01-11,0.1142,0.11515,0.11207,0.11329,239819065
1985-01-14,0.11633,0.11755,0.11633,0.11633,316291760
1985-01-15,0.11633,0.11848,0.1142,0.1142,309899428
1985-01-16,0.11515,0.11697,0.11515,0.11515,222082815
1985-01-17,0.11515,0.11697,0.10687,0.10687,640364456
1985-01-18,0.10687,0.11146,0.10656,0.10902,412465725
1985-01-21,0.11146,0.11207,0.11146,0.11146,380608598
1985-01-22,0.11451,0.11515,0.11451,0.11451,496876595
1985-01-23,0.11451,0.11515,0.11267,0.11267,503504791
1985-01-24,0.11267,0.11267,0.11054,0.11054,464390640
1985-01-25,0.11054,0.11267,0.1081,0.11267,372460945
1985-01-28,0.11515,0.11633,0.11515,0.11515,482074492
1985-01-29,0.11515,0.11606,0.11388,0.11388,261668458
1985-01-30,0.11388,0.11606,0.11388,0.11388,575942995
1985-01-31,0.11388,0.1142,0.11054,0.11054,323077203
1985-02-01,0.11054,0.11085,0.1081,0.10902,161093232
1985-02-04,0.11146,0.11178,0.11146,0.11146,254987791
1985-02-05,0.11207,0.1142,0.11207,0.11207,222266184
1985-02-06,0.1142,0.1142,0.1142,0.1142,227401011
1985-02-07,0.1142,0.11573,0.11388,0.11388,287106927
1985-02-08,0.11388,0.1142,0.11207,0.11388,154412637
1985-02-11,0.11606,0.11697,0.11606,0.11606,405785104
1985-02-12,0.11606,0.11633,0.11329,0.11329,264917007
1985-02-13,0.11329,0.11329,0.1081,0.1081,616393074
1985-02-14,0.1081,0.10902,0.10505,0.10505,499208141
1985-02-15,0.10505,0.10687,0.10413,0.10656,203062840
1985-02-19,0.10626,0.10626,0.10505,0.10505,175240236
1985-02-20,0.10505,0.10566,0.10047,0.10047,257267106
1985-02-21,0.10231,0.10291,0.10231,0.10231,360488340
1985-02-22,0.10231,0.10626,0.10231,0.10505,264943179
1985-02-25,0.10505,0.10566,0.10381,0.10381,115246202
1985-02-26,0.10381,0.10413,0.1017,0.1017,221008641
1985-02-27,0.1017,0.1017,0.09558,0.09558,472014410
1985-02-28,0.09558,0.09558,0.09405,0.09405,373168279
1985-03-01,0.09405,0.09467,0.09129,0.09467,289386156
1985-03-04,0.0962,0.09893,0.0962,0.0962,179065239
1985-03-05,0.09864,0.09864,0.09864,0.09864,152945532
1985-03-06,0.09864,0.09864,0.09375,0.09375,226431681
1985-03-07,0.09375,0.09405,0.08428,0.08428,858439006
1985-03-08,0.08428,0.08428,0.07878,0.08185,553857766
1985-03-11,0.08459,0.08519,0.08459,0.08459,334499610
1985-03-12,0.08765,0.08857,0.08765,0.08765,256638327
1985-03-13,0.08765,0.08765,0.08276,0.08276,293708939
1985-03-14,0.08276,0.08336,0.08276,0.08276,282574615
1985-03-15,0.08276,0.08796,0.08216,0.0861,212179822
1985-03-18,0.08703,0.08796,0.08703,0.08703,145924416
1985-03-19,0.08703,0.08796,0.08366,0.08366,200521612
1985-03-20,0.08459,0.0861,0.08459,0.08459,473638704
1985-03-21,0.0861,0.08765,0.0861,0.0861,190016155
1985-03-22,0.0861,0.08765,0.08459,0.08459,93999458
1985-03-25,0.08459,0.08459,0.08216,0.08216,128607316
1985-03-26,0.08579,0.08579,0.08579,0.08579,142020892
1985-03-27,0.08579,0.08641,0.08336,0.08336,130231678
1985-03-28,0.08336,0.08459,0.08336,0.08336,151583224
1985-03-29,0.08336,0.08459,0.08336,0.08428,101963671
1985-04-01,0.08428,0.0861,0.08216,0.08216,133401657
1985-04-02,0.08216,0.08276,0.08,0.08,265991100
1985-04-03,0.08,0.0803,0.08,0.08,283805922
1985-04-04,0.08,0.0803,0.07847,0.07939,189308771
1985-04-08,0.07939,0.08,0.07451,0.07451,232431133
1985-04-09,0.07451,0.07513,0.07451,0.07451,308641941
1985-04-10,0.08,0.08092,0.08,0.08,265388588
1985-04-11,0.08154,0.08366,0.08154,0.08154,171546359
1985-04-12,0.08154,0.08154,0.07878,0.07939,84830011
1985-04-15,0.08154,0.08216,0.08154,0.08154,69975595
1985-04-16,0.08216,0.08276,0.08216,0.08216,79118854
1985-04-17,0.0861,0.08703,0.0861,0.0861,144142934
1985-04-18,0.08703,0.08765,0.08703,0.08703,236753832
1985-04-19,0.08703,0.08703,0.08519,0.08579,112312029
1985-04-22,0.08579,0.08579,0.08216,0.08216,119988102
1985-04-23,0.08428,0.08459,0.08428,0.08428,138353077
1985-04-24,0.08428,0.08579,0.08366,0.08366,92322738
1985-04-25,0.08366,0.08428,0.08366,0.08366,102487653
1985-04-26,0.08366,0.0861,0.08336,0.08336,140003611
1985-04-29,0.08336,0.08366,0.0803,0.0803,72752627
1985-04-30,0.08092,0.08154,0.08092,0.08092,110792495
1985-05-01,0.08092,0.08154,0.07939,0.07939,67067585
1985-05-02,0.07847,0.07847,0.07327,0.07327,385691020
1985-05-03,0.07327,0.07664,0.07327,0.07636,184933615
1985-05-06,0.07636,0.07696,0.07513,0.07513,65652885
1985-05-07,0.07636,0.07636,0.07636,0.07636,125856567
1985-05-08,0.07574,0.07574,0.07574,0.07574,168874101
1985-05-09,0.07636,0.07664,0.07636,0.07636,148622855
1985-05-10,0.07636,0.07818,0.07636,0.07696,159154534
1985-05-13,0.07696,0.07756,0.07636,0.07636,102016108
1985-05-14,0.07636,0.07664,0.07513,0.07513,142387610
1985-05-15,0.07636,0.07756,0.07636,0.07636,152552544
1985-05-16,0.08154,0.08366,0.08154,0.08154,269632677
1985-05-17,0.08154,0.08428,0.08092,0.08276,247783326
1985-05-20,0.08276,0.08459,0.08154,0.08154,230623441
1985-05-21,0.08092,0.08092,0.07878,0.07878,178410255
1985-05-22,0.07878,0.07939,0.07847,0.07847,140999111
1985-05-23,0.07818,0.07818,0.07513,0.07513,279718995
1985-05-24,0.07513,0.07513,0.06901,0.06901,689433878
1985-05-28,0.06809,0.06809,0.06413,0.06413,597608888
1985-05-29,0.06504,0.06566,0.06504,0.06504,288364421
1985-05-30,0.06687,0.06809,0.06687,0.06687,368321618
1985-05-31,0.06687,0.06871,0.06625,0.06625,432061982
1985-06-03,0.06474,0.06474,0.06107,0.06107,673688737
1985-06-04,0.06566,0.06625,0.06566,0.06566,470075717
1985-06-05,0.06566,0.06747,0.06413,0.06413,334971240
1985-06-06,0.06474,0.06474,0.06474,0.06474,317182567
1985-06-07,0.06474,0.06474,0.0623,0.0623,555822671
1985-06-10,0.0623,0.06292,0.06139,0.06139,369736327
1985-06-11,0.06139,0.06292,0.06139,0.06139,351711844
1985-06-12,0.06139,0.06168,0.06016,0.06016,290041122
1985-06-13,0.06016,0.06045,0.05649,0.05649,443877456
1985-06-14,0.05649,0.06016,0.05619,0.05619,661585113
1985-06-17,0.05649,0.0571,0.05649,0.05649,276418036
1985-06-18,0.05802,0.05892,0.05802,0.05802,310187582
1985-06-19,0.05955,0.06045,0.05955,0.05955,201150347
1985-06-20,0.06016,0.06016,0.06016,0.06016,223156964
1985-06-21,0.06139,0.06292,0.06139,0.06139,194312631
1985-06-24,0.06566,0.06658,0.06566,0.06566,240657356
1985-06-25,0.06658,0.06809,0.06658,0.06658,343747602
1985-06-26,0.06901,0.06901,0.06901,0.06901,154622251
1985-06-27,0.06993,0.07054,0.06993,0.06993,225095596
1985-06-28,0.06993,0.07054,0.06871,0.06871,158761585
1985-07-01,0.06901,0.06933,0.06901,0.06901,120983649
1985-07-02,0.06901,0.06933,0.06566,0.06566,90908068
1985-07-03,0.06658,0.06658,0.06658,0.06658,80114365
1985-07-05,0.06687,0.06747,0.06687,0.06687,42781775
1985-07-08,0.06687,0.06747,0.06687,0.06687,107858309
1985-07-09,0.06687,0.06747,0.06687,0.06687,172987223
1985-07-10,0.06871,0.06871,0.06871,0.06871,124022645
1985-07-11,0.06871,0.06901,0.06871,0.06871,75896420
1985-07-12,0.06871,0.06871,0.06809,0.06809,55016369
1985-07-15,0.06809,0.06933,0.06747,0.06747,90855594
1985-07-16,0.06747,0.06809,0.06658,0.06658,167668954
1985-07-17,0.06687,0.06809,0.06687,0.06687,138222083
1985-07-18,0.06687,0.06687,0.06566,0.06566,209429032
1985-07-19,0.06625,0.06625,0.06625,0.06625,134397212
1985-07-22,0.06625,0.06625,0.06413,0.06413,224912216
1985-07-23,0.06413,0.06504,0.06292,0.06292,197299227
1985-07-24,0.06292,0.06383,0.06168,0.06168,197325416
1985-07-25,0.0632,0.06383,0.0632,0.0632,368504971
1985-07-26,0.0632,0.06383,0.0632,0.0632,152657378
1985-07-29,0.0632,0.0632,0.06107,0.06107,90934203
1985-07-30,0.06168,0.0623,0.06168,0.06168,104635888
1985-07-31,0.06168,0.0623,0.06045,0.06045,94156632
1985-08-01,0.06045,0.06139,0.06045,0.06045,60308465
1985-08-02,0.06045,0.06045,0.06016,0.06016,113936328
1985-08-05,0.06016,0.06045,0.05862,0.05862,107989282
1985-08-06,0.05862,0.06016,0.05802,0.05802,73774343
1985-08-07,0.05802,0.06107,0.05649,0.05649,177467139
1985-08-08,0.05771,0.05802,0.05771,0.05771,172830028
1985-08-09,0.05802,0.05802,0.05802,0.05802,71285558
1985-08-12,0.05802,0.05802,0.0571,0.0571,64316746
1985-08-13,0.05802,0.05892,0.05802,0.05802,49567198
1985-08-14,0.05802,0.05802,0.05558,0.05558,339058146
1985-08-15,0.05558,0.05619,0.05497,0.05497,123027117
1985-08-16,0.05558,0.05649,0.05558,0.05558,97955359
1985-08-19,0.0571,0.05802,0.0571,0.0571,55985722
1985-08-20,0.05802,0.05802,0.05802,0.05802,78306657
1985-08-21,0.05802,0.05802,0.05802,0.05802,90069698
1985-08-22,0.05802,0.05802,0.05649,0.05649,144221555
1985-08-23,0.05649,0.0571,0.05619,0.05619,51479612
1985-08-26,0.05771,0.05771,0.05771,0.05771,41707630
1985-08-27,0.05802,0.05802,0.05802,0.05802,50195894
1985-08-28,0.05802,0.05862,0.05802,0.05802,47890456
1985-08-29,0.05802,0.05802,0.05649,0.05649,65626616
1985-08-30,0.0571,0.0571,0.0571,0.0571,50143505
1985-09-03,0.0571,0.0571,0.05619,0.05619,43803531
1985-09-04,0.05649,0.05771,0.05649,0.05649,55618975
1985-09-05,0.05649,0.0571,0.05649,0.05649,38380503
1985-09-06,0.0571,0.0571,0.0571,0.0571,108539426
1985-09-09,0.05802,0.05862,0.05802,0.05802,154753217
1985-09-10,0.05862,0.05955,0.05862,0.05862,142413860
1985-09-11,0.05892,0.05955,0.05892,0.05892,101858881
1985-09-12,0.06139,0.06139,0.06139,0.06139,130022026
1985-09-13,0.06139,0.06139,0.06016,0.06016,82498352
1985-09-16,0.06016,0.06016,0.05802,0.05802,43253399
1985-09-17,0.05802,0.05802,0.05802,0.05802,214904471
1985-09-18,0.06168,0.06168,0.06168,0.06168,140448989
1985-09-19,0.06474,0.06474,0.06474,0.06474,217917284
1985-09-20,0.06474,0.06504,0.06383,0.06383,158158955
1985-09-23,0.06413,0.06504,0.06413,0.06413,138693694
1985-09-24,0.06413,0.06566,0.06292,0.06292,103037824
1985-09-25,0.06292,0.06292,0.06045,0.06045,122214999
1985-09-26,0.06045,0.06107,0.06045,0.06045,62561533
1985-09-27,0.06045,0.06107,0.06045,0.06045,8069068
1985-09-30,0.06045,0.06107,0.06016,0.06016,42860347
1985-10-01,0.06016,0.06045,0.06016,0.06016,103326001
1985-10-02,0.06016,0.06045,0.05955,0.05955,25150323
1985-10-03,0.05955,0.05955,0.05892,0.05892,57217041
1985-10-04,0.05892,0.05892,0.0571,0.0571,81319453
1985-10-07,0.0571,0.05802,0.0571,0.0571,107517706
1985-10-08,0.05771,0.05771,0.05771,0.05771,101727910
1985-10-09,0.05771,0.05802,0.0571,0.0571,96855050
1985-10-10,0.06045,0.06107,0.06045,0.06045,306126862
1985-10-11,0.06107,0.06168,0.06107,0.06107,138353077
1985-10-14,0.0632,0.0632,0.0632,0.0632,181501635
1985-10-15,0.06474,0.06504,0.06474,0.06474,343721418
1985-10-16,0.06871,0.06901,0.06871,0.06871,337355242
1985-10-17,0.06933,0.07266,0.06933,0.06933,407226012
1985-10-18,0.06933,0.06993,0.06747,0.06747,269501683
1985-10-21,0.06747,0.06747,0.06566,0.06566,139034313
1985-10-22,0.06871,0.06933,0.06871,0.06871,496535922
1985-10-23,0.06871,0.07054,0.06871,0.06871,173537371
1985-10-24,0.06993,0.07176,0.06993,0.06993,318859223
1985-10-25,0.06993,0.06993,0.06871,0.06871,74010140
1985-10-28,0.06871,0.06901,0.06871,0.06871,69556423
1985-10-29,0.06871,0.06871,0.06809,0.06809,153076527
1985-10-30,0.07237,0.07237,0.07237,0.07237,264995565
1985-10-31,0.07237,0.07327,0.07085,0.07085,181370674
1985-11-01,0.07085,0.07237,0.07085,0.07085,108251288
1985-11-04,0.07116,0.07266,0.07116,0.07116,182130405
1985-11-05,0.07116,0.07266,0.07085,0.07085,125777941
1985-11-06,0.07327,0.07389,0.07327,0.07327,234448393
1985-11-07,0.07451,0.07574,0.07451,0.07451,370915239
1985-11-08,0.07818,0.07878,0.07818,0.07818,343983438
1985-11-11,0.07818,0.07878,0.07636,0.07636,209088456
1985-11-12,0.07636,0.07696,0.07574,0.07574,203089091
1985-11-13,0.07574,0.07574,0.07389,0.07389,118782998
1985-11-14,0.07636,0.07664,0.07636,0.07636,163162840
1985-11-15,0.07636,0.07696,0.07574,0.07574,95414146
1985-11-18,0.07574,0.07636,0.07574,0.07574,75503413
1985-11-19,0.07574,0.07636,0.07327,0.07327,110320950
1985-11-20,0.07327,0.07389,0.07237,0.07237,115875012
1985-11-21,0.07237,0.07327,0.07237,0.07237,120407266
1985-11-22,0.07237,0.07327,0.07176,0.07237,150587698
1985-11-25,0.07237,0.07327,0.07237,0.07266,113674304
1985-11-26,0.07266,0.07421,0.07237,0.07389,192347720
1985-11-27,0.07389,0.07664,0.07327,0.07636,224231081
1985-11-29,0.07636,0.07664,0.07574,0.07664,115822587
1985-12-02,0.07664,0.07696,0.07636,0.07696,117184899
1985-12-03,0.07696,0.07756,0.07636,0.07664,181370674
1985-12-04,0.07664,0.07847,0.07664,0.07818,193107516
1985-12-05,0.07818,0.07878,0.07636,0.07664,146369742
1985-12-06,0.07664,0.07664,0.07451,0.07513,76551394
1985-12-09,0.07513,0.07636,0.07327,0.07389,163582087
1985-12-10,0.07389,0.07451,0.07327,0.07421,234972368
1985-12-11,0.07421,0.07664,0.07421,0.07513,277911309
1985-12-12,0.07574,0.07696,0.07574,0.07636,146500761
1985-12-13,0.07636,0.07696,0.07513,0.07636,293735109
1985-12-16,0.07636,0.08092,0.07636,0.07939,337905418
1985-12-17,0.07939,0.08,0.07756,0.07847,127559393
1985-12-18,0.08154,0.08703,0.08154,0.08459,654721129
1985-12-19,0.08459,0.08641,0.08428,0.08579,315925009
1985-12-20,0.08579,0.08641,0.08459,0.08519,240971742
1985-12-23,0.08519,0.08579,0.08216,0.08336,167511789
1985-12-24,0.08336,0.08366,0.08216,0.08276,75555838
1985-12-26,0.08276,0.08366,0.08216,0.08276,53627890
1985-12-27,0.08276,0.0861,0.08276,0.08519,143723746
1985-12-30,0.08519,0.0861,0.08428,0.08459,125935128
1985-12-31,0.08459,0.08519,0.08366,0.08366,102042264
1986-01-02,0.08366,0.08459,0.08276,0.08459,137331330
1986-01-03,0.08459,0.08519,0.08428,0.08519,283229619
1986-01-06,0.08519,0.08519,0.08336,0.08459,216423966
1986-01-07,0.08459,0.08765,0.08428,0.08765,550321065
1986-01-08,0.08765,0.08949,0.08641,0.08703,710628303
1986-01-09,0.08703,0.08765,0.08336,0.0861,523074791
1986-01-10,0.0861,0.08796,0.0861,0.08641,179222455
1986-01-13,0.08641,0.08796,0.08579,0.08765,251948861
1986-01-14,0.08765,0.09039,0.08579,0.08857,318937787
1986-01-15,0.08857,0.09129,0.08796,0.09099,495278434
1986-01-16,0.09099,0.09405,0.09099,0.09344,625457679
1986-01-17,0.09344,0.09405,0.09099,0.09129,403951252
1986-01-20,0.09129,0.09129,0.08918,0.09099,149015795
1986-01-21,0.09099,0.09161,0.09039,0.09129,177729159
1986-01-22,0.09129,0.09161,0.08519,0.08918,167249817
1986-01-23,0.08918,0.08949,0.08641,0.08765,182942589
1986-01-24,0.08765,0.08918,0.0861,0.0861,130965215
1986-01-27,0.0861,0.08641,0.08366,0.08428,455640435
1986-01-28,0.08428,0.08519,0.08366,0.08459,259991712
1986-01-29,0.08459,0.09282,0.08366,0.08978,689538684
1986-01-30,0.08949,0.08949,0.08703,0.08765,277046803
1986-01-31,0.08765,0.08857,0.08703,0.08796,172751430
1986-02-03,0.08796,0.09129,0.08703,0.09099,409374266
1986-02-04,0.09099,0.09282,0.09039,0.09039,304292994
1986-02-05,0.09039,0.09099,0.08949,0.09039,230597215
1986-02-06,0.09039,0.09221,0.08978,0.09161,156980053
1986-02-07,0.09161,0.09161,0.08949,0.09129,151347466
1986-02-10,0.09129,0.09344,0.09039,0.09099,130807956
1986-02-11,0.09099,0.09129,0.08949,0.09099,179484361
1986-02-12,0.09099,0.09129,0.09039,0.09129,155617762
1986-02-13,0.09129,0.09129,0.09039,0.09099,127926180
1986-02-14,0.09099,0.09161,0.09039,0.09039,160831233
1986-02-18,0.09039,0.09129,0.08857,0.09099,173223007
1986-02-19,0.09099,0.0971,0.09099,0.09529,420665784
1986-02-20,0.09529,0.09678,0.09467,0.09558,161302782
1986-02-21,0.09558,0.09803,0.09558,0.0962,221139644
1986-02-24,0.0962,0.09803,0.09529,0.09803,289019406
1986-02-25,0.09803,0.10047,0.09558,0.10047,262847269
1986-02-26,0.10047,0.1017,0.09893,0.09893,192662138
1986-02-27,0.09893,0.09923,0.0971,0.09741,126459069
1986-02-28,0.09741,0.09864,0.09467,0.09529,146343609
1986-03-03,0.09529,0.09558,0.09344,0.09375,127271211
1986-03-04,0.09375,0.09529,0.09344,0.09375,104216780
1986-03-05,0.09375,0.0971,0.09221,0.0962,207044997
1986-03-06,0.0962,0.09803,0.09558,0.09678,118520999
1986-03-07,0.09678,0.09678,0.09405,0.09405,112495371
1986-03-10,0.09405,0.09467,0.09375,0.09375,88288200
1986-03-11,0.09375,0.09467,0.09344,0.09467,120538277
1986-03-12,0.09467,0.09558,0.09405,0.09405,100208379
1986-03-13,0.09405,0.09529,0.09282,0.09405,135628489
1986-03-14,0.09405,0.09985,0.09405,0.09923,450112565
1986-03-17,0.09893,0.09893,0.09678,0.09893,138850886
1986-03-18,0.09893,0.10381,0.09864,0.10231,291639198
1986-03-19,0.10231,0.10381,0.10047,0.10107,222082815
1986-03-20,0.10656,0.11267,0.10656,0.10749,1057441106
1986-03-21,0.10749,0.10932,0.10475,0.10505,304528791
1986-03-24,0.10505,0.10505,0.10047,0.1017,344219156
1986-03-25,0.1017,0.10626,0.1017,0.10626,328736003
1986-03-26,0.10626,0.10932,0.10626,0.10749,259808288
1986-03-27,0.10749,0.11054,0.10749,0.10749,256140584
1986-03-31,0.10749,0.1087,0.10656,0.10749,219646375
1986-04-01,0.10749,0.10749,0.10291,0.10381,260489508
1986-04-02,0.10381,0.10413,0.09985,0.10381,380451404
1986-04-03,0.10381,0.10505,0.10231,0.10291,246866395
1986-04-04,0.10291,0.10291,0.10138,0.1017,147312965
1986-04-07,0.1017,0.10475,0.09985,0.10381,140501398
1986-04-08,0.10381,0.10566,0.10381,0.10505,225986344
1986-04-09,0.10505,0.10566,0.10231,0.10321,158263798
1986-04-10,0.10321,0.10413,0.10231,0.10381,128633584
1986-04-11,0.10381,0.10475,0.10291,0.10291,88497799
1986-04-14,0.10291,0.10381,0.1017,0.10231,99370055
1986-04-15,0.10231,0.10475,0.10231,0.10413,153679140
1986-04-16,0.10413,0.1087,0.10413,0.10749,246578182
1986-04-17,0.10749,0.11085,0.10656,0.11054,315898865
1986-04-18,0.11054,0.11388,0.10932,0.11329,289674366
1986-04-21,0.11388,0.11697,0.11388,0.11573,319933346
1986-04-22,0.11573,0.11906,0.11267,0.11388,383464213
1986-04-23,0.11388,0.11573,0.11178,0.11267,305812496
1986-04-24,0.11267,0.11974,0.11207,0.11939,536095374
1986-04-25,0.11939,0.12419,0.11939,0.12274,305340954
1986-04-28,0.12274,0.12454,0.12093,0.12185,170210208
1986-04-29,0.12185,0.12274,0.10231,0.11906,155198594
1986-04-30,0.11906,0.12033,0.11515,0.11515,161145665
1986-05-01,0.11515,0.11515,0.11329,0.11515,301673173
1986-05-02,0.11515,0.11816,0.11451,0.11606,109456452
1986-05-05,0.11606,0.12362,0.11606,0.12218,174663920
1986-05-06,0.12274,0.12644,0.12274,0.12419,255590405
1986-05-07,0.12419,0.12522,0.11906,0.11974,232509747
1986-05-08,0.11974,0.12613,0.11974,0.12585,272933641
1986-05-09,0.12585,0.12794,0.12454,0.12709,260227483
1986-05-12,0.12709,0.13954,0.12644,0.13864,468320397
1986-05-13,0.13864,0.13892,0.13402,0.13712,551761914
1986-05-14,0.13712,0.14234,0.13712,0.14015,564887283
1986-05-15,0.14015,0.14077,0.13556,0.13712,260279878
1986-05-16,0.13712,0.13805,0.13377,0.13712,373377879
1986-05-19,0.13712,0.13892,0.13495,0.13556,245032507
1986-05-20,0.13556,0.13556,0.13032,0.13469,287473703
1986-05-21,0.13469,0.14174,0.13345,0.14077,405523126
1986-05-22,0.14077,0.14261,0.13616,0.13989,257895864
1986-05-23,0.13989,0.14139,0.13864,0.14077,163555856
1986-05-27,0.14077,0.14077,0.13864,0.14015,99003291
1986-05-28,0.14015,0.14261,0.13989,0.14174,242255451
1986-05-29,0.14174,0.14174,0.13892,0.14077,118625794
1986-05-30,0.14077,0.14174,0.13892,0.14077,149041992
1986-06-02,0.14077,0.14234,0.13989,0.14139,233033714
1986-06-03,0.14139,0.145,0.14139,0.14406,381158753
1986-06-04,0.14406,0.14784,0.14384,0.1475,351633287
1986-06-05,0.1475,0.14902,0.14658,0.14784,172961079
1986-06-06,0.14784,0.14784,0.14261,0.14384,207438016
1986-06-09,0.14384,0.14406,0.13646,0.13712,288914604
1986-06-10,0.13712,0.13712,0.13377,0.13712,288757417
1986-06-11,0.13712,0.13805,0.13495,0.13745,218546026
1986-06-12,0.13745,0.13864,0.13712,0.13712,150980649
1986-06-13,0.13712,0.13864,0.13402,0.13864,167249817
1986-06-16,0.13864,0.14015,0.13556,0.13646,203036668
1986-06-17,0.13646,0.13712,0.12944,0.13032,259703519
1986-06-18,0.13032,0.13221,0.12362,0.13032,502509175
